sysml_path,readiness_percent,readiness_band,l1_structural_score,l2_behavioral_score,l3_property_score,observability_score,repair_score,sequence_validity,ready_signals,improvement_cues,parse_status
data/001490/001490.sysml,88.0,SENTINEL-Ready,100.0,73.8,79.3,100.0,96.9,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001491/001491.sysml,91.7,SENTINEL-Ready,100.0,78.5,93.3,94.0,96.6,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001492/001492.sysml,90.1,SENTINEL-Ready,100.0,92.7,75.0,100.0,81.8,99.8%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001493/001493.sysml,87.1,SENTINEL-Ready,100.0,80.3,77.2,92.5,88.3,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001494/001494.sysml,89.1,SENTINEL-Ready,100.0,76.5,81.0,100.0,97.2,99.5%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001495/001495.sysml,92.5,SENTINEL-Ready,95.0,88.4,87.3,100.0,98.0,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001496/001496.sysml,97.7,SENTINEL-Ready,100.0,96.5,94.5,100.0,99.4,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001497/001497.sysml,91.8,SENTINEL-Ready,100.0,82.2,86.1,100.0,97.9,99.7%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001498/001498.sysml,95.9,SENTINEL-Ready,100.0,94.4,89.5,100.0,98.9,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001499/001499.sysml,90.1,SENTINEL-Ready,100.0,82.8,82.7,94.0,96.2,99.3%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001500/001500.sysml,88.4,SENTINEL-Ready,100.0,82.7,76.2,94.0,95.8,99.5%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001501/001501.sysml,93.0,SENTINEL-Ready,100.0,84.1,88.6,100.0,98.2,99.8%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001502/001502.sysml,96.0,SENTINEL-Ready,100.0,96.7,87.8,100.0,99.0,99.4%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001503/001503.sysml,96.7,SENTINEL-Ready,100.0,96.7,90.5,100.0,99.1,99.4%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001504/001504.sysml,88.6,SENTINEL-Ready,100.0,69.6,85.8,99.9,97.0,99.5%,Layer 1 compiler and type-resolution signals look strong. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,Add richer executable behavior for the simulation layer.,ok
data/001505/001505.sysml,83.3,Simulation-Ready,87.5,74.5,78.9,96.0,86.3,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001506/001506.sysml,97.4,SENTINEL-Ready,100.0,96.8,93.3,100.0,99.3,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001507/001507.sysml,95.9,SENTINEL-Ready,100.0,92.2,92.0,100.0,98.9,99.3%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001508/001508.sysml,90.8,SENTINEL-Ready,97.5,82.7,85.8,100.0,92.5,99.4%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001509/001509.sysml,76.4,Simulation-Ready,97.5,57.8,67.6,85.5,79.0,100.0%,Layer 1 compiler and type-resolution signals look strong. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,"Add richer executable behavior for the simulation layer. | Add more guards, thresholds, and state semantics for formal property checking.",ok
data/001510/001510.sysml,90.2,SENTINEL-Ready,100.0,78.2,83.6,100.0,97.4,100.0%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001511/001511.sysml,95.2,SENTINEL-Ready,100.0,92.8,88.6,100.0,98.8,99.6%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
data/001512/001512.sysml,97.4,SENTINEL-Ready,100.0,96.8,93.3,100.0,99.3,99.5%,Layer 1 compiler and type-resolution signals look strong. | Layer 2 executable behavior looks ready for simulation feedback. | Layer 3 property translation and checking look plausible. | Simulation traces should be observable enough to compare against requirements. | Counterexamples should be localized enough to drive targeted repair.,,ok
